_id,dia,hora,humedad,norhum,nortemp,salidae,salidar,salidav,temperatura
63213650122542d5a97fdce8,Tuesday,21:02:56,67.5,0,-1,-1,1,0,37.05
63213652122542d5a97fdcea,Tuesday,21:02:58,67.5,0,-1,-1,1,0,37.07
63213653122542d5a97fdcec,Tuesday,21:02:59,67.5,0,-1,-1,1,0,37.07
63213655122542d5a97fdcee,Tuesday,21:03:01,67,0,-1,-1,1,0,37.05
63213656122542d5a97fdcf0,Tuesday,21:03:02,67,0,-1,-1,1,0,37.07
63213658122542d5a97fdcf2,Tuesday,21:03:04,67.5,0,-1,-1,1,0,37.09
63213659122542d5a97fdcf4,Tuesday,21:03:05,67.5,0,-1,-1,1,0,37.03
6321365b122542d5a97fdcf6,Tuesday,21:03:07,67.5,0,-1,-1,1,0,37.09
6321365c122542d5a97fdcf8,Tuesday,21:03:08,67.5,0,-1,-1,1,0,37.07
6321365e122542d5a97fdcfa,Tuesday,21:03:10,66.5,0,-1,-1,1,0,37.09
6321365f122542d5a97fdcfc,Tuesday,21:03:11,66.5,0,-1,-1,1,0,37.07
63213661122542d5a97fdcfe,Tuesday,21:03:13,67,0,-1,-1,1,0,37.11
63213663122542d5a97fdd00,Tuesday,21:03:15,67,0,-1,-1,1,0,37.07
63213664122542d5a97fdd02,Tuesday,21:03:16,67,0,-1,-1,1,0,37.05
63213666122542d5a97fdd04,Tuesday,21:03:18,67,0,-1,-1,1,0,37.11
63213667122542d5a97fdd06,Tuesday,21:03:19,67.5,0,-1,-1,1,0,37.07
63213668122542d5a97fdd08,Tuesday,21:03:20,67.5,0,-1,-1,1,0,37.07
6321366a122542d5a97fdd0a,Tuesday,21:03:22,67,0,-1,-1,1,0,37.07
6321366b122542d5a97fdd0c,Tuesday,21:03:23,67,0,-1,-1,1,0,37.09
6321366d122542d5a97fdd0e,Tuesday,21:03:25,67,0,-1,-1,1,0,37.07
6321366f122542d5a97fdd10,Tuesday,21:03:27,67,0,-1,-1,1,0,37.07
63213670122542d5a97fdd12,Tuesday,21:03:28,67,0,-1,-1,1,0,37.07
63213672122542d5a97fdd14,Tuesday,21:03:30,67,0,-1,-1,1,0,37.05
63213673122542d5a97fdd16,Tuesday,21:03:31,67.5,0,-1,-1,1,0,37.11
63213675122542d5a97fdd18,Tuesday,21:03:33,67.5,0,-1,-1,1,0,37.07
63213676122542d5a97fdd1a,Tuesday,21:03:34,67,0,-1,-1,1,0,37.05
63213678122542d5a97fdd1c,Tuesday,21:03:36,67,0,-1,-1,1,0,37.07
63213679122542d5a97fdd1e,Tuesday,21:03:37,67.5,0,-1,-1,1,0,37.05
6321367b122542d5a97fdd20,Tuesday,21:03:39,67.5,0,-1,-1,1,0,37.07
6321367c122542d5a97fdd22,Tuesday,21:03:40,67,0,-1,-1,1,0,37.07
6321367e122542d5a97fdd24,Tuesday,21:03:42,67,0,-1,-1,1,0,37.09
6321367f122542d5a97fdd26,Tuesday,21:03:43,67,0,-1,-1,1,0,37.07
63213681122542d5a97fdd28,Tuesday,21:03:45,67,0,-1,-1,1,0,37.07
63213682122542d5a97fdd2a,Tuesday,21:03:46,67,0,-1,-1,1,0,37.05
63213684122542d5a97fdd2c,Tuesday,21:03:48,67,0,-1,-1,1,0,37.09
63213685122542d5a97fdd2e,Tuesday,21:03:49,67,0,-1,-1,1,0,37.09
63213687122542d5a97fdd30,Tuesday,21:03:51,67,0,-1,-1,1,0,37.07
63213688122542d5a97fdd32,Tuesday,21:03:52,68,0,-1,-1,1,0,37.07
6321368a122542d5a97fdd34,Tuesday,21:03:54,68,0,-1,-1,1,0,37.05
6321368b122542d5a97fdd36,Tuesday,21:03:55,67.5,0,-1,-1,1,0,37.05
6321368d122542d5a97fdd38,Tuesday,21:03:57,67.5,0,-1,-1,1,0,37.07
6321368e122542d5a97fdd3a,Tuesday,21:03:58,67.5,0,-1,-1,1,0,37.09
63213690122542d5a97fdd3c,Tuesday,21:04:00,67.5,0,-1,-1,1,0,37.09
63213691122542d5a97fdd3e,Tuesday,21:04:01,67.5,0,-1,-1,1,0,37.07
63213693122542d5a97fdd40,Tuesday,21:04:03,67.5,0,-1,-1,1,0,37.07
63213694122542d5a97fdd42,Tuesday,21:04:04,68,0,-1,-1,1,0,37.05
63213696122542d5a97fdd44,Tuesday,21:04:06,68,0,-1,-1,1,0,37.07
63213697122542d5a97fdd46,Tuesday,21:04:07,67.5,0,-1,-1,1,0,37.05
63213699122542d5a97fdd48,Tuesday,21:04:09,67.5,0,-1,-1,1,0,37.05
6321369a122542d5a97fdd4a,Tuesday,21:04:10,68,0,-1,-1,1,0,37.07
6321369c122542d5a97fdd4c,Tuesday,21:04:12,68,0,-1,-1,1,0,37.07
6321369d122542d5a97fdd4e,Tuesday,21:04:13,67,0,-1,-1,1,0,37.05
6321369f122542d5a97fdd50,Tuesday,21:04:15,67,0,-1,-1,1,0,37.05
632136a0122542d5a97fdd52,Tuesday,21:04:16,67,0,-1,-1,1,0,37.09
632136a2122542d5a97fdd54,Tuesday,21:04:18,67,0,-1,-1,1,0,37.09
632136a3122542d5a97fdd56,Tuesday,21:04:19,67,0,-1,-1,1,0,37.07
632136a5122542d5a97fdd58,Tuesday,21:04:21,67,0,-1,-1,1,0,37.07
632136a6122542d5a97fdd5a,Tuesday,21:04:22,68,0,-1,-1,1,0,37.09
632136a8122542d5a97fdd5c,Tuesday,21:04:24,68,0,-1,-1,1,0,37.07
632136a9122542d5a97fdd5e,Tuesday,21:04:25,67.5,0,-1,-1,1,0,37.07
632136ab122542d5a97fdd60,Tuesday,21:04:27,67.5,0,-1,-1,1,0,37.07
632136ac122542d5a97fdd62,Tuesday,21:04:28,67.5,0,-1,-1,1,0,37.07
632136ae122542d5a97fdd64,Tuesday,21:04:30,67.5,0,-1,-1,1,0,37.05
632136af122542d5a97fdd66,Tuesday,21:04:31,67.5,0,-1,-1,1,0,37.09
632136b1122542d5a97fdd68,Tuesday,21:04:33,67.5,0,-1,-1,1,0,37.03
632136b2122542d5a97fdd6a,Tuesday,21:04:34,68,0,-1,-1,1,0,37.07
632136b4122542d5a97fdd6c,Tuesday,21:04:36,68,0,-1,-1,1,0,37.07
632136b5122542d5a97fdd6e,Tuesday,21:04:37,68,0,-1,-1,1,0,37.07
632136b7122542d5a97fdd70,Tuesday,21:04:39,68,0,-1,-1,1,0,37.07
632136b8122542d5a97fdd72,Tuesday,21:04:40,67.5,0,-1,-1,1,0,37.09
632136ba122542d5a97fdd74,Tuesday,21:04:42,67.5,0,-1,-1,1,0,37.07
632136bb122542d5a97fdd76,Tuesday,21:04:43,67.5,0,-1,-1,1,0,37.07
632136bd122542d5a97fdd78,Tuesday,21:04:45,67.5,0,-1,-1,1,0,37.09
632136be122542d5a97fdd7a,Tuesday,21:04:46,68,0,-1,-1,1,0,37.11
632136c0122542d5a97fdd7c,Tuesday,21:04:48,68,0,-1,-1,1,0,37.05
632136c1122542d5a97fdd7e,Tuesday,21:04:49,67.5,0,-1,-1,1,0,37.07
632136c3122542d5a97fdd80,Tuesday,21:04:51,67.5,0,-1,-1,1,0,37.07
632136c5122542d5a97fdd82,Tuesday,21:04:53,67,0,-1,-1,1,0,37.03
632136c6122542d5a97fdd84,Tuesday,21:04:54,67,0,-1,-1,1,0,37.07
632136c7122542d5a97fdd86,Tuesday,21:04:55,67,0,-1,-1,1,0,37.07
632136c9122542d5a97fdd88,Tuesday,21:04:57,67,0,-1,-1,1,0,37.09
632136ca122542d5a97fdd8a,Tuesday,21:04:58,67,0,-1,-1,1,0,37.09
632136cc122542d5a97fdd8c,Tuesday,21:05:00,67,0,-1,-1,1,0,37.11
632136ce122542d5a97fdd8e,Tuesday,21:05:02,67,0,-1,-1,1,0,37.05
632136cf122542d5a97fdd90,Tuesday,21:05:03,67,0,-1,-1,1,0,37.07
632136d0122542d5a97fdd92,Tuesday,21:05:04,67,0,-1,-1,1,0,37.05
632136d2122542d5a97fdd94,Tuesday,21:05:06,67,0,-1,-1,1,0,37.07
632136d4122542d5a97fdd96,Tuesday,21:05:08,67,0,-1,-1,1,0,37.07
632136d5122542d5a97fdd98,Tuesday,21:05:09,67,0,-1,-1,1,0,37.09
